Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,-308.0,-83.0,233.0,11.0,-29.0,-35.0
40,-296.0,-106.0,248.0,16.0,-30.0,-36.0
80,-291.0,-127.0,277.0,19.0,-29.0,-47.0
120,-296.0,-130.0,297.0,21.0,-30.0,-56.0
160,-299.0,-132.0,309.0,23.0,-29.0,-60.0
200,-290.0,-137.0,303.0,25.0,-31.0,-68.0
240,-287.0,-87.0,316.0,25.0,-32.0,-74.0
280,-288.0,-56.0,326.0,28.0,-35.0,-82.0
320,-286.0,-47.0,334.0,29.0,-31.0,-85.0
360,-284.0,-18.0,342.0,33.0,-32.0,-87.0
400,-284.0,7.0,371.0,36.0,-33.0,-84.0
440,-271.0,-8.0,386.0,38.0,-35.0,-84.0
480,-243.0,11.0,366.0,40.0,-34.0,-85.0
520,-201.0,-1.0,352.0,44.0,-32.0,-83.0
560,-184.0,-9.0,381.0,48.0,-32.0,-77.0
600,-184.0,-11.0,419.0,48.0,-34.0,-73.0
640,-187.0,38.0,407.0,51.0,-36.0,-70.0
680,-205.0,109.0,363.0,49.0,-37.0,-67.0
720,-213.0,114.0,359.0,51.0,-35.0,-61.0
760,-191.0,113.0,401.0,51.0,-36.0,-56.0
800,-161.0,166.0,419.0,55.0,-34.0,-53.0
840,-139.0,169.0,404.0,56.0,-32.0,-50.0
880,-103.0,102.0,379.0,57.0,-29.0,-47.0
920,-69.0,104.0,369.0,58.0,-28.0,-39.0
960,-52.0,134.0,391.0,63.0,-26.0,-36.0
1000,-43.0,89.0,374.0,66.0,-26.0,-28.0
1040,-36.0,97.0,347.0,68.0,-26.0,-18.0
1080,-32.0,146.0,324.0,68.0,-26.0,-5.0
1120,-22.0,149.0,322.0,70.0,-27.0,5.0
1160,1.0,109.0,324.0,71.0,-26.0,17.0
1200,23.0,111.0,329.0,69.0,-23.0,28.0
1240,33.0,131.0,293.0,67.0,-22.0,39.0
1280,36.0,90.0,263.0,67.0,-17.0,48.0
1320,39.0,75.0,263.0,64.0,-15.0,58.0
1360,32.0,78.0,270.0,65.0,-12.0,63.0
