Time,Ch1_X,Ch1_Y,Ch1_Z,Ch2_X,Ch2_Y,Ch2_Z
0,141.0,-14.0,-121.0,-27.0,13.0,-23.0
40,152.0,-14.0,-99.0,-28.0,11.0,-22.0
80,134.0,-42.0,-112.0,-31.0,10.0,-25.0
120,115.0,-85.0,-130.0,-32.0,7.0,-27.0
160,122.0,-93.0,-128.0,-30.0,7.0,-35.0
200,131.0,-78.0,-111.0,-30.0,3.0,-38.0
240,128.0,-84.0,-110.0,-29.0,1.0,-40.0
280,125.0,-73.0,-129.0,-32.0,0.0,-36.0
320,131.0,-45.0,-152.0,-32.0,-1.0,-34.0
360,135.0,1.0,-156.0,-34.0,4.0,-31.0
400,141.0,-15.0,-154.0,-37.0,5.0,-28.0
440,143.0,-45.0,-146.0,-37.0,6.0,-18.0
480,141.0,-54.0,-136.0,-34.0,5.0,-12.0
520,123.0,-50.0,-120.0,-34.0,4.0,-6.0
560,101.0,-43.0,-116.0,-35.0,4.0,-4.0
600,88.0,-28.0,-130.0,-35.0,4.0,2.0
640,85.0,13.0,-145.0,-34.0,4.0,9.0
680,93.0,32.0,-149.0,-33.0,4.0,13.0
720,115.0,18.0,-140.0,-33.0,3.0,17.0
760,132.0,24.0,-119.0,-31.0,3.0,16.0
800,133.0,2.0,-118.0,-33.0,3.0,16.0
840,126.0,-22.0,-106.0,-34.0,3.0,16.0
880,118.0,-34.0,-107.0,-34.0,1.0,17.0
920,111.0,-34.0,-113.0,-34.0,1.0,17.0
960,108.0,-41.0,-132.0,-33.0,0.0,17.0
1000,120.0,-38.0,-159.0,-34.0,1.0,19.0
1040,143.0,-17.0,-182.0,-33.0,3.0,23.0
1080,149.0,13.0,-189.0,-32.0,3.0,28.0
1120,140.0,37.0,-185.0,-29.0,3.0,31.0
1160,128.0,45.0,-173.0,-28.0,2.0,35.0
1200,117.0,56.0,-158.0,-26.0,3.0,36.0
1240,111.0,19.0,-160.0,-25.0,1.0,37.0
1280,102.0,-16.0,-151.0,-26.0,-1.0,34.0
1320,86.0,-20.0,-136.0,-25.0,-1.0,32.0
1360,72.0,-19.0,-127.0,-27.0,-2.0,26.0
1400,53.0,-3.0,-133.0,-27.0,-1.0,25.0
1440,33.0,30.0,-164.0,-25.0,0.0,20.0
1480,32.0,29.0,-171.0,-26.0,3.0,17.0
1520,34.0,39.0,-153.0,-26.0,2.0,18.0
1560,35.0,36.0,-123.0,-23.0,2.0,17.0
1600,31.0,15.0,-103.0,-20.0,-1.0,15.0
1640,28.0,5.0,-115.0,-19.0,-3.0,14.0
1680,24.0,28.0,-130.0,-18.0,-4.0,11.0
1720,18.0,18.0,-134.0,-16.0,-4.0,11.0
1760,20.0,-6.0,-139.0,-17.0,-5.0,12.0
1800,19.0,7.0,-145.0,-15.0,-7.0,10.0
1840,16.0,25.0,-156.0,-16.0,-6.0,8.0
1880,8.0,24.0,-161.0,-18.0,-5.0,4.0
1920,-3.0,20.0,-164.0,-16.0,-3.0,3.0
1960,-5.0,12.0,-163.0,-16.0,-3.0,-2.0
2000,-3.0,-1.0,-158.0,-14.0,-3.0,-7.0
2040,1.0,-22.0,-142.0,-12.0,-4.0,-13.0
2080,4.0,-8.0,-128.0,-10.0,-3.0,-15.0
2120,1.0,9.0,-129.0,-5.0,-7.0,-19.0
2160,1.0,32.0,-142.0,-3.0,-8.0,-19.0
2200,1.0,69.0,-146.0,-5.0,-7.0,-19.0
2240,2.0,93.0,-152.0,-8.0,-9.0,-20.0
2280,-7.0,116.0,-148.0,-7.0,-6.0,-17.0
2320,-10.0,114.0,-142.0,-6.0,-7.0,-16.0
2360,-12.0,92.0,-145.0,-7.0,-5.0,-12.0
2400,-11.0,64.0,-147.0,-8.0,-5.0,-8.0
2440,-9.0,29.0,-148.0,-7.0,-4.0,-5.0
2480,-15.0,-5.0,-150.0,-7.0,-3.0,-1.0
2520,-25.0,-38.0,-125.0,-4.0,-3.0,2.0
2560,-33.0,-66.0,-125.0,-3.0,-4.0,4.0
2600,-43.0,-81.0,-133.0,-2.0,-3.0,6.0
2640,-49.0,-52.0,-133.0,-5.0,-2.0,5.0
2680,-55.0,-28.0,-120.0,-6.0,-2.0,4.0
2720,-51.0,-42.0,-100.0,-4.0,0.0,2.0
2760,-45.0,-21.0,-99.0,-5.0,2.0,1.0
2800,-36.0,-3.0,-107.0,-6.0,3.0,-3.0
